id,surname,forename,initials,age_text,honours,date_of_death,date_of_death2,rank,regiment,secondary_regiment,unitshipsquadron,country,servicenumberexport,cemeterymemorial,gravereference,additionalinformation,
2618177,TATE,KENNETH CHARLES,K C,26,,26/07/1943,,Sergeant,Royal Air Force,,103 Sqdn.,Netherlands,'650164',EINDHOVEN (WOENSEL) GENERAL CEMETERY,Plot EE. Grave 84.,"Son of Joseph Easton Tate and Rosetta Mary Tate, of Rayleigh, Essex."
2633140,TATE,HARRY,H,28,,11/04/1943,,Gunner,Royal Horse Artillery,,12 (Honourable Artillery Coy.) Regt.,Tunisia,'3063119',MEDJEZ-EL-BAB MEMORIAL,Face 1.,"Son of Edward and Minnie Tate, of Bradford, Yorkshire; husband of Elsie Eileen Tate, of Bradford."
2648265,TATE,FREDERICK CYRIL GRAHAM,F C G,20,,16/08/1942,,Sergeant,Royal Air Force Volunteer Reserve,,156 Sqdn.,Netherlands,'1450668',ROZENDAAL PRIVATE CEMETERY,Grave 663.,"Son of Walter L. and Annie Tate, of Horsforth, Yorkshire."
2649133,TATE,JOHN NICHOLAS BAILEY,J N B,22,,25/07/1941,,Sergeant,Royal Air Force Volunteer Reserve,,83 Sqdn.,Netherlands,'912606',SCHIERMONNIKOOG (VREDENHOF) CEMETERY,Grave 55.,"Son of Thomas Bailey Tate, C.S.I., and Decima Tate, of Alnmouth, Northumberland."
2654652,TATE,,B,26,,16/08/1947,,Private,Royal Army Service Corps,,,United Kingdom,'S/264810',"MAIDSTONE CEMETERY, KENT",Plot C.C.1. Grave 24.,"Son of Wilmer Thomas Tate and Eliza Tate; husband of Marie Tate, of Maidstone."
2661638,TATE,FRANCIS RAYMOND,F R,39,,21/09/1944,,Major,"The Parachute Regiment, A.A.C.",Royal Warwickshire Regiment,2nd Bn.,Netherlands,'123505',ARNHEM OOSTERBEEK WAR CEMETERY,20. C. 13.,"Son of Joseph Bayliss Tate and Clara Elizabeth Tate; husband of Joyce Mary Tate, of Tenbury, Worcestershire. M.A. (Cantab.)."
2661639,TATE,JOSEPH,J,26,,22/09/1944,,Lieutenant,Durham Light Infantry,Border Regiment,,Netherlands,'164866',ARNHEM OOSTERBEEK WAR CEMETERY,29. A. 8.,"Son of Joseph and Beatrice Mary Tate, of Whickham, Co. Durham."
2691018,TATE,WILLIAM JOHN CHARLES,W J C,23,,26/07/1945,,Leading Aircraftman,Royal Air Force Volunteer Reserve,,,United Kingdom,'1467335',BOURNEMOUTH NORTH CEMETERY,Row G.4. Grave 95.,"Son of William Henry and May Frances Tate, of Stroud Green, Middlesex."
2694981,TATE,JOSEPH HERBERT,J H,20,,17/06/1940,,Lance Corporal,Royal Army Service Corps,,,France,'T/3770619',L'AIGUILLON-SUR-MER COMMUNAL CEMETERY,North Plot. Row 18. Grave 14.,"Son of Gilbert Norman and Elsie May Tate, of Allerton, Liverpool."
2697051,TATE,WILLIAM,W,23,,27/10/1939,,Stoker 1st Class,Royal Navy,,H.M.S. Royal Oak,United Kingdom,'P/KX89513',SUNDERLAND (SOUTHWICK) CEMETERY,Sec. A.A. Grave 148.,"Son of William and Maud Matilda Tate, of Southwick, Sunderland."
2748409,TATE,WILLIAM JOHN,W J,26,,26/08/1916,,Private,Border Regiment,,"""A"" Coy. 8th Bn.",United Kingdom,'16158',ASPATRIA (ST. KENTIGERN) CHURCHYARD,In West part.,"Son of Moses and Hannah Tate, of South View, Pringle, Aspatria."
2767486,TATE,HENRY GEORGE ALFRED,H G A,25,,28/05/1940,,Serjeant,The Buffs (Royal East Kent Regiment),,2nd Bn.,France,'6285477',DUNKIRK MEMORIAL,Column 37.,"Son of Horace Frank and Dora Tate, of Hove, Sussex."
277972,TATE,,G F,39,,09/08/1918,,Private,Leicestershire Regiment,,7th Bn.,France,'242125',ENGLEBELMER COMMUNAL CEMETERY EXTENSION,B. 3.,"Husband of Sarah Ann Tate, of 57, Green St., Forest Gate, Essex."
280633,TATE,,G,,,05/04/1918,,Private,Machine Gun Corps (Infantry),,4th Bn.,France,'132936',"VIEILLE-CHAPELLE NEW MILITARY CEMETERY, LACOUTURE",VII. E. 10.,
2821726,TATE,FRED,F,39,,18/02/1945,,Gunner,Royal Artillery,,5 Field Regt.,Singapore,'1425329',KRANJI WAR CEMETERY,14. A. 20.,
2822825,TATE,WILLIAM FREDERICK,W F,,,27/04/1943,,Private,Royal Army Medical Corps,,,Tunisia,'6550618',OUED ZARGA WAR CEMETERY,1. C. 3.,
2838207,TATE,FRANK LESLIE,F L,35,,14/10/1939,,Bombardier,Royal Artillery,,288 Bty. 124 Field Regt.,United Kingdom,'895218',GATESHEAD (SALTWELL) CEMETERY,Div. 5. Grave 5050.,"Son of Frank and Agnes Tate; husband of Isabella Tate, of Gateshead."
2854241,TATE,,H,,,13/11/1916,,Able Seaman,Royal Naval Volunteer Reserve,,Hawke Bn. R.N. Div.,France,'London Z/1751',"ANCRE BRITISH CEMETERY, BEAUMONT-HAMEL",IV. C. 27.,
285588,TATE,REGINALD GEORGE,R G,19,,09/04/1917,,Serjeant,London Regiment (The Rangers),,"""A"" Coy 12th Bn.",France,'470646',"LONDON CEMETERY, NEUVILLE-VITASSE",I. A. 83.,"Son of Richard Frederick and Katherine Sarah Tate, of 34, Park Avenue, Wood Green, London. Was recommended for a Commission."
287993,TATE,,J,21,,02/06/1916,,Private,Hampshire Regiment,Royal Warwickshire Regiment,1st/4th Bn.,France,'1919',ROBECQ COMMUNAL CEMETERY,5.,"Son of Charles and Eliza Tate, of 29, Alexandra Rd., Aldershot. Hants."
2900016,TATE,ALEX RICHARD,A R,43,,14/11/1943,,Corporal,Royal Corps of Signals,,,United Kingdom,'2602513',POTTERS BAR (ST. MARY) CHURCH CEMETERY,Sec. C. Grave 99.,"Son of Richard and Katherine Tate; husband of Lilian Jessie Tate, of Potters Bar."
2936759,TATE,,T S,,,23/09/1915,,Private,West Yorkshire Regiment (Prince of Wales's Own),,1st Bn.,Belgium,'3/9093',DUHALLOW A.D.S. CEMETERY,VI. A. 3.,
2938191,TATE,,R S,,,18/12/1914,,Corporal,Honourable Artillery Company,,,Belgium,'544',LOKER CHURCHYARD,II. E. 15.,
2938870,TATE,FRED,F,22,,16/09/1918,,Private,Yorkshire Dragoons Yeomanry (Queen's Own),,1st/1st,Belgium,'175607',HAGLE DUMP CEMETERY,VI. B. 3.,"Son of William Joseph and Elizabeth Tate, of Cuckoo House, Hatfield, Doncaster."
295764,TATE,,A E,,,22/04/1917,,Pioneer,Royal Engineers,,"""N"" Special Coy.",France,'195914',ACHIET-LE-GRAND COMMUNAL CEMETERY EXTENSION,I. D. 2.,
2968540,TATE,GEORGE ROBINSON,G R,,,08/09/1945,,Petty Officer,Royal Navy,,H.M.S. Golden Hind,Australia,'P/JX.144077',SYDNEY WAR CEMETERY,2Z. C. 15.,
2968980,TATE,HENRY WILLIAM FREDERICK,H W F,27,,25/12/1917,,Fourth Engineer Officer,Mercantile Marine,,"""Umballa"" (Glasgow).",United Kingdom,,TOWER HILL MEMORIAL,,"Son of Mary Eveline Tate (nee Smith), of Hillcrest St., Marrickville, New South Wales, and the late Eugene Henry Tate. Born at Ba, Fiji."
3038738,TATE,BERTIE,B,20,,31/05/1916,,Stoker 1st Class,Royal Navy,,"H.M.S. ""Warrior.""",United Kingdom,'SS/116513',PORTSMOUTH NAVAL MEMORIAL,19.,"Son of Mr. and Mrs. Arthur Tate, of Baker Lane, Stanley, Wakefield, Yorks."
3038739,TATE,CHARLES WALTER,C W,18,,31/05/1916,,Gunner,Royal Marine Artillery,,"H.M.S. ""Queen Mary.""",United Kingdom,'RMA/1165(S)',PORTSMOUTH NAVAL MEMORIAL,21.,"Son of George Bentley Tate and Martha Tate, of 57, St. Luke St., Hull."
3038740,TATE,HENRY CHARLES,H C,27,,31/05/1916,,Stoker 1st Class,Royal Navy,,"H.M.S. ""Queen Mary.""",United Kingdom,'SS/113059',PORTSMOUTH NAVAL MEMORIAL,19.,"Son of Elizabeth Tate, of 37, James St., York. Native of Scarborough."
3048080,TATE,ALBERT GEORGE,A G,20,,20/01/1918,,Ordinary Seaman,Royal Navy,,"H.M.S. ""Raglan.""",United Kingdom,'J/60379',CHATHAM NAVAL MEMORIAL,28.,"Son of James J. and Mary Ann Tate, of Boatdyke Lane, Upton, Norfolk."
3053727,TATE,EDWARD ERNEST,E E,22,,09/07/1917,,Able Seaman,Royal Navy,,"H.M.S. ""Vanguard.""",United Kingdom,'J/9755',CHATHAM NAVAL MEMORIAL,22.,Husband of Lena Tate.
3067796,TATE,,O,,,10/04/1917,,Private,British West Indies Regiment,,2nd Bn.,St. Lucia,'7373',CHOC BAY WAR CEMETERY,Row C. Gr. 9. Spec. Mem.,
3103894,TATE,ALWYN PRIESTLEY,A P,43,,17/08/1942,,Civilian,Civilian War Dead,,,Civilian War Dead,,"SWANAGE, URBAN DISTRICT",,"of Alderwasley Hall, Derby. Injured at Swanage; died same day at Cottage Hospital."
3104400,TATE,ETHEL MAY,E M,19,,24/05/1943,,Civilian,Civilian War Dead,,,Civilian War Dead,,"SUNDERLAND, COUNTY BOROUGH",,of 54 Hedley Street. Daughter of Leonard Charles and Lydia Tate. Died at 54 Hedley Street.
3114184,TATE,JESSIE CONSTANCE,J C,60,,01/08/1944,,Civilian,Civilian War Dead,,,Civilian War Dead,,"BECKENHAM, MUNICIPAL BOROUGH",,"of 50 Park Court, Lawrie Park Road. Daughter of the late Thomas Fleetwood Tate and Elizabeth Tate. Died at 50 Park Court, Lawrie Park Road."
3121947,TATE,MICHAEL NATHANIEL,M N,7,,20/11/1940,,Civilian,Civilian War Dead,,,Civilian War Dead,,"LEICESTER, COUNTY BOROUGH",,"Son of Reginald and Rachel Tate, of 18 Bulow Road, Fulham, London. Died at 25 Highfield Street."
3121971,TATE,GRACE,G,27,,17/05/1941,,Civilian,Civilian War Dead,,,Civilian War Dead,,"HINCKLEY, URBAN DISTRICT",,of 7 Merevale Avenue. Daughter of Alec Thorpe; wife of Albert John Tate (H.M. Forces). Died at 7 Merevale Avenue.
3142207,TATE,ROZANNE,R,5,,14/11/1944,,Civilian,Civilian War Dead,,,Civilian War Dead,,"WOOLWICH, METROPOLITAN BOROUGH",,"of 52 Sherard Road. Daughter of Ellen Florence Tate, and of Stanley George Eaton Tate. Died at 52 Sherard Road."
3142208,TATE,STANLEY GEORGE EATON,S G E,30,,14/11/1944,,Civilian,Civilian War Dead,,,Civilian War Dead,,"WOOLWICH, METROPOLITAN BOROUGH",,"of 52 Sherard Road. Son of J. W. and A. M. Tate, of 58 Pepys Road, New Cross; husband of Ellen Florence Tate. Died at 52 Sherard Road."
3147451,TATE,HENRY,H,61,,09/05/1941,,Civilian,Civilian War Dead,,,Civilian War Dead,,"NOTTINGHAM, COUNTY BOROUGH",,"Husband of Lucy Tate, of 41 Byron Road, West Bridgford. Injured at Co-operative Bakery, Meadow Lane; died same day at General Hospital."
3150179,TATE,EDWIN ROBERT,E R,5,,19/10/1940,,Civilian,Civilian War Dead,,,Civilian War Dead,,"CATERHAM AND WARLINGHAM, URBAN DISTRICT",,"of 2 Bourne Lane. Son of Mabel, and of the late Edwin Tate. Died at 2 Bourne Lane."
3150180,TATE,MABEL,M,35,,19/10/1940,,Civilian,Civilian War Dead,,,Civilian War Dead,,"CATERHAM AND WARLINGHAM, URBAN DISTRICT",,"of 2 Bourne Lane. Daughter of Mr. Kennady, of Mary Ville, Raheny, Co. Dublin, Irish Republic; widow of Edwin Tate. Died at 2 Bourne Lane."
3150942,TATE,MARGARET,M,30,,16/11/1940,,Civilian,Civilian War Dead,,,Civilian War Dead,,"MERTON AND MORDEN, URBAN DISTRICT",,"of 94B Martin Way, Morden. Daughter of John and Susan Evans, of 22 Moy Road, Taffs Well, Cardiff; wife of James Tate. Died at 94B Martin Way."
3163374,TATE,BESSIE,B,16,,16/04/1941,,Civilian,Civilian War Dead,,,Civilian War Dead,,"BELFAST, COUNTY BOROUGH, N. IRELAND",,"of 174 Manor Street. Daughter of George Linden Tate, and of Ellen Ogle Tate. Died at 174 Manor Street."
3163375,TATE,ELLEN OGLE,E O,35,,16/04/1941,,Civilian,Civilian War Dead,,,Civilian War Dead,,"BELFAST, COUNTY BOROUGH, N. IRELAND",,of 174 Manor Street. Wife of George Linden Tate. Died at 174 Manor Street.
3163376,TATE,EVELYN,E,14,,16/04/1941,,Civilian,Civilian War Dead,,,Civilian War Dead,,"BELFAST, COUNTY BOROUGH, N. IRELAND",,"of 174 Manor Street. Daughter of George Linden Tate, and of Ellen Ogle Tate. Died at 174 Manor Street."
3168687,TATE,GLADYS JOSEPHINE,G J,33,,17/02/1942,,Civilian,Civilian War Dead,,,Civilian War Dead,,S.S. TANDJONG PINANG,,"of Mount Emily Bungalow, Singapore. Wife of Arthur Tate."
322766,TATE,,C,,,27/09/1916,,Gunner,Royal Garrison Artillery,,2nd/1st North Midland Bty. (Staffs.) Heavy Bde.,France,'5671',HEBUTERNE MILITARY CEMETERY,IV. P. 10.,
323494,TATE,,W,,,18/05/1918,,Private,Yorkshire Regiment,,1st/4th Bn.,France,'35643',"BEAUREPAIRE FRENCH NATIONAL CEMETERY, PONTAVERT",1248.,"Son of Mr. J. T. Tate, of 56, Barchester St., Poplar, London."
33084,TATE,ANDREW,A,20,,20/01/1918,,Second Lieutenant,Northumberland Fusiliers,,24th (Tyneside Irish) Bn.,France,,WANCOURT BRITISH CEMETERY,I. D. 30.,"Son of Andrew and Leah Tate, of 49, Woodbine Rd., Gosforth, Newcastle-on-Tyne."
333693,TATE,,W E,21,,11/10/1916,,Lance Corporal,York and Lancaster Regiment,,1st Bn.,Greece,'21720',STRUMA MILITARY CEMETERY,VI. E. 6.,"Son of Newman and Harriet Ann Tate, of Bottomboat, Wakefield."
334872,TATE,WILLIAM HUME,W H,26,,11/10/1918,,Private,Royal Army Medical Corps,,,Greece,'57445',DOIRAN MILITARY CEMETERY,VI. H. 19.,"Husband of Olive Tate, of 5, Cole St., The Groves, York."
354364,TATE,ALFRED BINNS,A B,21,,08/04/1916,,Private,Durham Light Infantry,,,United Kingdom,'13979',CHESTER-LE-STREET (ROPERY LANE) CEMETERY,C. 781.,"Son of Anthony and Annie Tate, of ""The Laurels,"" Chester-le-Street."
354459,TATE,,W H,,,07/10/1916,,Private,Royal Defence Corps,,158th Protection Coy.,United Kingdom,'25691',DARLINGTON WEST CEMETERY,L. 5 B. 160.,
354603,TATE,JOHN ROBERT,J R,22,,29/12/1917,,Private,Army Ordnance Corps,,,United Kingdom,'O/475',SHOTTON (ST. SAVIOUR) CHURCHYARD,In West (new) ground.,Son of Thomas and Elizabeth Tate. Born at Haswell.
363834,TATE,FREDRICK,F,23,,10/11/1916,,Private,Worcestershire Regiment,,4th Bn.,United Kingdom,'39766',HAGLEY CEMETERY,D. 172.,"Son of Amplias A. Tate, of Hagley."
386899,TATE,HERBERT JAMES,H J,,,23/02/1919,,Aircraftman 1st Class,Royal Air Force,,5th Training Depot Station,United Kingdom,'252169',ENFIELD (LAVENDER HILL) CEMETERY,C. A. 134.,
391589,TATE,CHRISTOPHER,C,32,,16/08/1920,,Private,Royal Army Service Corps,,,United Kingdom,'S4/218562',NEWCASTLE-UPON-TYNE (ST. JOHN'S WESTGATE AND ELSWICK) CEMETERY,X. U. 615.,"Husband of Margaret Tate, of 4, Monk St., Newcastle-on-Tyne."
401061,TATE,ALBERT WILLIAM,A W,39,,03/08/1916,,Private,Royal Fusiliers,,6th Bn.,United Kingdom,'G/42542',DORKING CEMETERY,19. 9987.,"Son of Henry and Sarah Tate, of 37, Church St., Dorking."
4021018,TATE,GEORGE,G,27,,19/10/1916,,Private,Duke of Wellington's (West Riding Regiment),,10th Bn.,France,'17298',"STE. MARIE CEMETERY, LE HAVRE",Div. 3. M. 9.,"Son of George and Sarah Tate, of 28, Methley Terrace, Chapel Allerton, Leeds."
405568,TATE,WILLIAM EDWARD,W E,,,12/08/1917,,Lieutenant,Royal Flying Corps,Sherwood Foresters (Notts and Derby Regiment),,United Kingdom,,YATESBURY (ALL SAINTS) CHURCHYARD,17.,
408017,TATE,,J T,,,30/01/1920,,Private,South Staffordshire Regiment,,1st Garrison Bn.,United Kingdom,'34061',FULFORD CEMETERY,G. 8.,
410944,TATE,CHARLES ALBERT,C A,18,,31/03/1918,,Private,West Yorkshire Regiment (Prince of Wales's Own),,5th Training Reserve Bn.,United Kingdom,'208659',LEEDS (NEW WORTLEY) CEMETERY,"""U."" 939.","Son of Mrs. Emily Tate, of 22, Hawthorn Grove, New Wortley, Leeds."
410979,TATE,THOMAS,T,30,,17/02/1919,,Driver,Royal Engineers,,139th T. Coy.,United Kingdom,'209149',WHITKIRK CHURCH CEMETERY,In South-East part (57).,"Husband of Clara Tate, of 3, Fryers Yard, Halton, Leeds."
412117,TATE,,E,28,,07/03/1916,,Private,King's Own Yorkshire Light Infantry,,10th Bn.,United Kingdom,'22261',DONCASTER (HYDE PARK) CEMETERY,LX. 259.,"Son of William Tate, of 58, Stanhope Rd., Doncaster; husband of Jessie Tate, of 38, Dockin Hill Rd., Doncaster."
41400,TATE,,G,,,21/05/1917,,Private,Border Regiment,,1st. Bn.,France,'19233',"DUISANS BRITISH CEMETERY, ETRUN",III. N. 22.,"Son of J. Tate, of 23, Middlewood St., Salford, Manchester."
41401,TATE,WILLIAM,W,30,,22/04/1917,,Able Seaman,Royal Naval Volunteer Reserve,,Hood Bn. R.N. Div.,France,'Z/2721',"DUISANS BRITISH CEMETERY, ETRUN",II. P. 15.,"Son of John and Mary Jane Tate, of 5, Park Rd., Aspatria, Cumberland."
44046,TATE,,S,,,09/11/1916,,Private,Welsh Regiment,,2nd Bn.,France,'39895',MILLENCOURT COMMUNAL CEMETERY EXTENSION,D. 30.,
44939,TATE,,J,,,26/05/1915,,Private,Royal Irish Regiment,,2nd Bn.,France,'4793',HAZEBROUCK COMMUNAL CEMETERY,II. B. 22.,
455803,TATE,,G W,,,21/03/1917,,Private,Durham Light Infantry,,20th Bn.,Belgium,'38546',KLEIN-VIERSTRAAT BRITISH CEMETERY,I. D. 4.,
457071,TATE,,S H,,,07/06/1917,,Lance Corporal,The Loyal North Lancashire Regiment,,7th Bn.,Belgium,'30091',VOORMEZEELE ENCLOSURE NO.3,XV. F. 26.,
46006,TATE,ROBERT,R,30,,03/05/1915,,Lance Corporal,King's Own Yorkshire Light Infantry,,2nd Bn.,France,'8847',BOULOGNE EASTERN CEMETERY,VIII. B. 32.,"Son of Maria Tate, of 24, Ramsden St., Cutsyke, Castleford, and the late Robert Tate."
466246,TATE,,J,,,19/05/1917,,Private,Durham Light Infantry,,2nd Bn.,France,'45435',NOEUX-LES-MINES COMMUNAL CEMETERY,I. S. 11.,"Brother of Mr. G. W. Tate, of 34, Broughton Rd., South Shields."
477235,TATE,FREDERICK,F,33,,25/10/1918,,Private,Middlesex Hussars,,1st,Egypt,'45389',ALEXANDRIA (HADRA) WAR MEMORIAL CEMETERY,E. 68.,"Husband of Alice A. Tate, of 28, Cromwell Rd., West Croydon."
487189,TATE,HERBERT LLOYD,H L,25,,12/06/1916,,Second Lieutenant,Royal Field Artillery,,,Belgium,,LONDON RIFLE BRIGADE CEMETERY,II. C. 32.,"Son of Herbert W. and Annie Tate, of 3, Park Lane, Higher Broughton, Manchester."
490767,TATE,FREDERICK CHARLES,F C,19,,29/04/1915,,Rifleman,London Regiment (The Rangers),,"""A"" Coy. 12th Bn.",Belgium,'2735',RAILWAY DUGOUTS BURIAL GROUND (TRANSPORT FARM),IV. L. 6.,"Son of Richard Frederick and Katherine Sarah Tate, of 34, Park Avenue, Wood Green, London."
506332,TATE,THOMAS,T,33,M S M,15/11/1918,,Staff Sergeant,Royal Marines,,"R.M. Medical Unit, R.N. Div.",France,'Deal/3023(S)',ETAPLES MILITARY CEMETERY,L. C. 21.,"Son of John and Amelia Tate, of Preston."
531575,TATE,HAROLD LESLIE,H L,19,,22/11/1918,,Private,Suffolk Regiment,,11th Bn.,France,'42809',SOLESMES BRITISH CEMETERY,I. C. 20.,"Son of Arthur Thomas and Lily Tate, of 29, Downhills Park Rd South Tottenham, London."
544431,TATE,,D,,,20/02/1916,,Private,West Yorkshire Regiment (Prince of Wales's Own),,1st/5th Bn.,France,'2285',"MILL ROAD CEMETERY, THIEPVAL",IX. B. 8.,
552320,TATE,,P,29,,17/09/1916,,Gunner,Royal Garrison Artillery,,13th Siege Bty.,France,'72485',ALBERT COMMUNAL CEMETERY EXTENSION,I. N. 2.,"Brother of Mr. J. Tate, of Argyle Place, Leeds."
558150,TATE,CHARLES HENRY,C H,21,,30/03/1917,,Lance Corporal,Manchester Regiment,,19th Bn.,France,'12465',"BELLACOURT MILITARY CEMETERY, RIVIERE",I. M. 7.,"Son of Thomas and Emma Tate, of 15, Magdala St., Old Trafford, Manchester."
564869,TATE,,A J,,,18/10/1918,,Private,Hertfordshire Regiment,,1st/1st Bn.,France,'42314',"BEAULENCOURT BRITISH CEMETERY, LIGNY-THILLOY",I. C. 28.,
566377,TATE,ANDREW,A,25,,17/04/1917,,Private,Durham Light Infantry,,"""D"" Coy. 1st/7th Bn.",France,'275443',"TILLOY BRITISH CEMETERY, TILLOY-LES-MOFFLAINES",IV. C. 16.,"Son of Andrew and Jane Tate, of 34, Dunning St., High St. West, Sunderland."
567188,TATE,,A,,,02/10/1918,,Lance Corporal,Northumberland Fusiliers,,17th Bn.,France,'17/742',CANTAING BRITISH CEMETERY,C. 2.,
572442,TATE,ROBERT,R,25,,27/08/1914,,Private,Royal Dublin Fusiliers,,2nd Bn.,France,'9575',HONNECHY BRITISH CEMETERY,I. C. 17.,"Husband of Norah Tate, of Durban, South Africa."
575136,TATE,,J B,24,,28/03/1918,,Driver,Royal Field Artillery,,"""B"" Bty. 70th Bde.",France,'33772',"FAUBOURG D'AMIENS CEMETERY, ARRAS",VII. C. 2.,"Son of Mrs. Mary Elizabeth Tate, of 21, Bargate, Richmond, Yorks."
580321,TATE,,F,,,21/03/1918,,Private,Royal Irish Fusiliers,,9th (North Irish Horse) Bn.,France,'41195',NOYON NEW BRITISH CEMETERY,II. B. 5.,
582562,TATE,LIONEL PERCY,L P,26,,04/11/1918,,Second Lieutenant,North Staffordshire Regiment,,"""C"" Coy. 8th Bn",France,,WARGNIES-LE-GRAND CHURCHYARD,On North Boundary.,"Son of Robert William and Emma Tate, of 111, Spencer St., Heaton, Newcastle-on-Tyne."
584169,TATE,,A P V,,,24/07/1916,,Rifleman,London Regiment (City of London Rifles),,6th Bn.,France,'4046',"CABARET-ROUGE BRITISH CEMETERY, SOUCHEZ",III. H. 1.,
58857,TATE,STANLEY JEFFERSON,S J,23,,18/02/1915,,Private,Yorkshire Regiment,,2nd Bn.,France,'7259',"RATION FARM MILITARY CEMETERY, LA CHAPELLE-D'ARMENTIERES",V. C. 20.,"Son of Michael and Elizabeth Tate, of Middlesbrough."
589631,TATE,,A,,,06/11/1916,,Gunner,Royal Field Artillery,,"""D"" Coy. 122nd Bde.",France,'63181',"POZIERES BRITISH CEMETERY, OVILLERS-LA BOISSELLE",II. H. 16.,
591447,TATE,ALAN CHARLES RICHMOND,A C R,22,,02/05/1918,,Lieutenant,Royal Air Force,,79th Sqdn.,France,,"ST. POL BRITISH CEMETERY, ST. POL-SUR-TERNOISE",III. A. 11.,"Son of Colonel Ian E. Tate, C.S.I., C.M.G., India Army Medical Service (Retd.)."
59221,TATE,,R W,,,14/03/1916,,Private,Northumberland Fusiliers,,27th (Tyneside Irish) Bn.,France,'27/1267',"BREWERY ORCHARD CEMETERY, BOIS-GRENIER",IV. A. 16.,
593905,TATE,,J,,,01/07/1916,,Serjeant,Royal Irish Rifles,,13th Bn.,France,'19951',SERRE ROAD CEMETERY No.1,II. BB. 14.,
599075,TATE,,G,,,14/07/1916,,Rifleman,West Yorkshire Regiment (Prince of Wales's Own),,1st/7th Bn.,France,'4639',"AUTHUILE MILITARY CEMETERY, AUTHUILLE",F. 21.,
601255,TATE,,R A,,,04/06/1915,,Private,Manchester Regiment,,8th Bn.,Turkey (including Gallipoli),'2458',"REDOUBT CEMETERY, HELLES",IX. B. 2.,
602529,TATE,FREDERICK THOMAS HOWARD (Tom),F T H,19,,22/09/1915,,Private,City of London Yeomanry (Rough Riders),,,Turkey (including Gallipoli),'1729',GREEN HILL CEMETERY,I. C. 16.,"Son of Walter Howard Tate and Ellen Florence Tate, of Taiping, Perak, Federated Malay States."
605693,TATE,JOSEPH,J,23,,10/08/1915,,Private,King's Own (Royal Lancaster Regiment),,6th Bn.,Turkey (including Gallipoli),'11312',7TH FIELD AMBULANCE CEMETERY,Sp. Mem. C. 37.,"Son of William and Mary Tate, of 58, Tatham St., Sunderland."
61529,TATE,HENRY,H,30,,13/10/1915,,Private,Northamptonshire Regiment,,5th Bn.,France,'12981',BETHUNE TOWN CEMETERY,IV. F. 12.,"Husband of Rose Amelia Tate, of 4, Chapel Gardens, Abington Square, Northampton."
631630,TATE,,E,,,29/08/1916,,Private,Norfolk Regiment,,2nd Bn,Iraq,'8092',BASRA WAR CEMETERY,V. G. 5.,
631631,TATE,,J,,,24/07/1917,,Lance Corporal,The Queen's (Royal West Surrey Regiment),,1st/5th Bn.,Iraq,'241561',BASRA WAR CEMETERY,VI. L. 8.,
635433,TATE,,R S,,,13/04/1917,,Private,Royal Warwickshire Regiment,,9th Bn.,Iraq,'12236',BAGHDAD (NORTH GATE) WAR CEMETERY,XIX. L. 14.,
651465,TATE,JOHNSTON,J,27,,07/11/1917,,Second Lieutenant,Royal Irish Fusiliers,,5th Bn.,Israel and Palestine (including Gaza),,GAZA WAR CEMETERY,XX. B. 8.,"Son of the late Robert and Esther Tate, of Belfast."
658697,TATE,THOMAS,T,,,02/02/1918,,Master Mariner,Mercantile Marine,,"S.S. ""Towneley""",United Kingdom,,TYNEMOUTH (PRESTON) CEMETERY,F. U. 9103.,"Son of James and Margaret Tate; husband of Jessie A. G. Tate, of 20, Beaumont St., North Shields. Born at Blyth."
660934,TATE,,J,39,,10/02/1920,,Private,Royal Irish Fusiliers,,6th Bn.,United Kingdom,'13943',BELFAST CITY CEMETERY,Screen Wall. H3. 691.,"Husband of Annie Tate, of 60, Claremont Lane, Albertbridge Rd., Belfast."
66213,TATE,,R D,,,19/07/1916,,Rifleman,London Regiment,,2nd/17th Bn.,France,'5359',"ECOIVRES MILITARY CEMETERY, MONT-ST. ELOI",III. A. 23.,
663271,TATE,,J,26,,31/01/1918,,Private,Connaught Rangers,,3rd Bn.,"Ireland, Republic of",'6723',BALLYGLASS CEMETERY,C. 7.,
686249,TATE,JAMES,J,,,04/06/1915,,Private,Manchester Regiment,,1st/5th Bn.,Turkey (including Gallipoli),'1438',HELLES MEMORIAL,Panel 159 to 171.,
724293,TATE,JOHN,J,,,24/08/1914,,Private,Lincolnshire Regiment,,1st Bn.,France,'7821',LA FERTE-SOUS-JOUARRE MEMORIAL,,
72499,TATE,JOSEPH HERBERT.,J H,,,21/04/1918,,Gunner,Royal Field Artillery,,298th A.F.A. Bde.,France,'695759',LONGPRE-LES-CORPS SAINTS BRITISH CEMETERY,C. 20.,
76388,TATE,JOHN EDMUND,J E,21,,18/07/1916,,Private,West Yorkshire Regiment (Prince of Wales's Own),,11th Bn.,France,'24542',ABBEVILLE COMMUNAL CEMETERY,V. F. 5.,"Son of Samuel and Annie Tate, of Lake Cottage, Roundhay, Leeds."
77753,TATE,EDWARD RICHARD,E R,19,,29/08/1918,,Private,Northamptonshire Regiment,,6th Bn.,France,'48885',DAOURS COMMUNAL CEMETERY EXTENSION,VII. A. 37.,"Son of Richard and Emma Tate, of 67, Alsen Rd., Holloway, London."
